DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,OFFERED_CAPACITY_PRICE_[EUR/MW],OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,SETTLEMENTCAPACITY_PRICE_[EUR/MW],NOTE,measurement_name,date_valid
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.78,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.78,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.78,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.78,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.8,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.8,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.8,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.8,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.82,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.82,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.82,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.82,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.84,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.84,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.84,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.84,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.86,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.86,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.86,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.86,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.88,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.88,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.88,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.88,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.88,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.88,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.88,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.88,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.9,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.9,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.9,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.9,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.92,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.92,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.92,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.92,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.94,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.94,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.94,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.94,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.96,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.96,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.96,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.96,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.96,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.96,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.96,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.96,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.98,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.98,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.98,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,2.98,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.0,10,10,NL,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.0,10,10,NL,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.0,10,10,NL,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.0,10,10,NL,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.0,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.0,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.0,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.0,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.0,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.0,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.0,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.0,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.02,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.02,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.02,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.02,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.04,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.04,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.04,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.04,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.06,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.06,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.06,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.06,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.08,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.08,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.08,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.08,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.08,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.08,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.08,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.08,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.16,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.16,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.16,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.16,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.28,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.28,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.28,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.28,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.33,18,18,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.33,18,18,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.33,18,18,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.33,18,18,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.36,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.36,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.36,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.36,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.45,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.45,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.45,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.45,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.47,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.47,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.47,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.47,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.48,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.48,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.48,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.48,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.56,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.56,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.56,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.56,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.58,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.58,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.58,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.58,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.68,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.68,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.68,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.68,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.68,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.68,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.68,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.68,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.8,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.8,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.8,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.8,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.88,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.88,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.88,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.88,7,7,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.9,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.9,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.9,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.9,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.96,2,2,CH,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.96,2,2,CH,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.96,2,2,CH,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.96,2,2,CH,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.98,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.98,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.98,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,3.98,15,15,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.0,3,3,CZ,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.0,3,3,CZ,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.0,3,3,CZ,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.0,3,3,CZ,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.0,3,3,CZ,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.0,3,3,CZ,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.0,3,3,CZ,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.0,3,3,CZ,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.0,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.0,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.0,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.0,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.4,7,5,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.4,7,5,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.4,7,5,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.4,7,5,FR,4.4,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.4,5,5,AT,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.4,5,5,AT,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.4,5,5,AT,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.4,5,5,AT,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,3,3,AT,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,3,3,AT,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,3,3,AT,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,3,3,AT,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T20:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T21:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T22:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_20_24,4.8,1,1,DE,32.11,,capacity_fcr_anonymresults,2024-02-06T23:00:00
